,ID.LUS,ID.PLOT,X80.LandUse,BIO4,X82.Designation,X83.LandTenure,X85.FireOccurrence,X86c.FireAreaM2,X87.FireType,X88.ExpectedFutureTrees,X92.TreeCanopyCoverage,N0,H,Simp,N1,N2,E1,E2,tprec,a.tmin,a.tmax,a.tmean,alt,Pop.pa,HHpop,Province,GEZ,pop.d,S.DistToRoad,Expo,Slope,RELIEF,TEXTURE,DRAINAGE,SOM,X90.N.StandOrigin,X90.C.StandOrigin,X90.nk.StandOrigin,X91.StandStructure,X92a.ShrubCoverage,X92b.ShrubHeight,X93.ManagementPlan,X93a.ManagementAgreement,X94.Disturbances,X95.TimberExploitation
85,201049301,2010493,110030,117.0738281,7,6,1,5000,0,3,5,19,2.395243766,0.871691851,10.97087205,7.793737236,0.577414319,0.410196697,1345,12.71666667,26.75,19.70833333,1448,1,19,North-Western,Tropical moist deciduous forest,27187.51758,21681.47326,5,1,1,2,0,2,1,0,0,1,2,2,2,99,1,1
86,201049401,2010494,110030,88.48347418,7,6,1,5000,0,3,5,12,2.243292116,0.867036011,9.424306181,7.520833333,0.785358848,0.626736111,1345,12.71666667,26.75,19.70833333,1448,1,19,North-Western,Tropical moist deciduous forest,27187.51758,21681.47326,270,2,1,2,1,3,1,0,0,1,2,2,2,99,1,1
87,201050101,2010501,110030,90.48968605,1,6,3,5000,2,2,4,17,2.40361303,0.877721043,11.06307548,8.178021978,0.650769146,0.481060116,1170,13.18333333,27.55833333,20.34166667,1202,1,1700,Luapula,Tropical moist deciduous forest,9173.8125,8396.978702,NA,1,1,3,0,2,1,0,0,2,0,NA,2,99,2,3
88,201050201,2010502,110030,69.09925201,1,6,3,5000,2,2,4,16,2.363604947,0.868636525,10.62920017,7.612466125,0.664325011,0.475779133,1170,13.18333333,27.55833333,20.34166667,1202,1,1700,Luapula,Tropical moist deciduous forest,9173.8125,8396.978702,NA,NA,NA,NA,NA,NA,1,0,0,2,0,NA,2,99,2,3
89,201050301,2010503,110030,60.69515028,1,6,3,5000,2,2,4,15,2.06825692,0.806183115,7.911021547,5.159509202,0.527401436,0.34396728,1170,13.18333333,27.55833333,20.34166667,1202,1,1700,Luapula,Tropical moist deciduous forest,9173.8125,8396.978702,NA,1,1,3,0,2,1,0,0,2,0,NA,2,99,2,3
90,201050401,2010504,110030,51.10791001,1,6,3,5000,2,2,4,16,2.538786796,0.905817175,12.66429727,10.61764706,0.791518579,0.663602941,1170,13.18333333,27.55833333,20.34166667,1202,1,1700,Luapula,Tropical moist deciduous forest,9173.8125,8396.978702,NA,1,1,3,0,2,1,0,0,2,0,NA,2,99,2,3
91,201051101,2010511,110030,28.79953129,99,6,3,5000,2,1,4,9,1.758462989,0.79125,5.803510479,4.790419162,0.644834498,0.532268796,1249,13.29166667,26.69166667,19.95833333,1277,1,192,Luapula,Tropical moist deciduous forest,22284.55273,5042.677016,290,5,1,2,0,1,1,0,0,1,1,NA,2,99,3,3
92,201051201,2010512,110030,44.5762367,99,6,3,5000,2,1,4,12,2.038135637,0.823902218,7.676284473,5.678663239,0.639690373,0.473221937,1249,13.29166667,26.69166667,19.95833333,1277,1,192,Luapula,Tropical moist deciduous forest,22284.55273,5042.677016,270,5,1,2,0,1,1,0,0,1,1,NA,2,99,3,3
93,201051301,2010513,110030,78.91938872,99,6,3,5000,2,1,4,14,1.99114187,0.781887755,7.323891925,4.584795322,0.523135138,0.32748538,1249,13.29166667,26.69166667,19.95833333,1277,1,192,Luapula,Tropical moist deciduous forest,22284.55273,5042.677016,289,5,1,2,0,1,1,0,0,1,1,NA,2,99,3,3
94,201051401,2010514,110030,57.37965269,99,6,3,5000,2,1,4,13,2.350985028,0.890210925,10.4959034,9.108374384,0.807377184,0.700644183,1249,13.29166667,26.69166667,19.95833333,1277,1,192,Luapula,Tropical moist deciduous forest,22284.55273,5042.677016,288,5,1,2,0,1,1,0,0,1,1,NA,1,99,2,3
95,201052101,2010521,110030,37.59728422,99,6,3,5000,2,2,3,13,2.311423445,0.875739645,10.08877525,8.047619048,0.776059635,0.619047619,1429,14.54166667,26.55833333,20.525,1234,1,537,Luapula,Tropical moist deciduous forest,19712.32227,3842.492969,NA,0,1,2,0,1,1,0,0,1,0,NA,2,90,2,3
96,201052201,2010522,110030,19.15972761,99,6,3,5000,2,2,3,10,1.954610525,0.810650888,7.061168337,5.28125,0.706116834,0.528125,1429,14.54166667,26.55833333,20.525,1234,1,537,Luapula,Tropical moist deciduous forest,19712.32227,3842.492969,NA,1,1,2,0,1,1,0,0,1,0,NA,2,90,2,3
97,201052301,2010523,110030,5.898842325,99,6,3,5000,2,2,3,3,0.955699891,0.571428571,2.600490006,2.333333333,0.866830002,0.777777778,1429,14.54166667,26.55833333,20.525,1234,1,537,Luapula,Tropical moist deciduous forest,19712.32227,3842.492969,NA,1,1,2,1,2,1,0,0,1,0,NA,2,90,2,3
98,201052401,2010524,110030,43.71258439,99,6,3,5000,2,2,3,8,1.927392126,0.8359375,6.871566675,6.095238095,0.858945834,0.761904762,1429,14.54166667,26.55833333,20.525,1234,1,537,Luapula,Tropical moist deciduous forest,19712.32227,3842.492969,NA,1,1,2,2,1,1,0,0,1,0,NA,2,90,2,3
99,201056201,2010562,110030,46.46031467,6,4,2,5000,2,3,5,10,1.775940975,0.750565867,5.905835769,4.00907441,0.590583577,0.400907441,1159,12.6,24.21666667,18.375,1646,1,NA,Northern,Tropical moist deciduous forest,26920.42773,11419.60561,290,1,1,3,0,1,1,0,0,1,0,NA,1,1,2,NA
100,201056301,2010563,110030,53.16074072,6,4,2,500,2,3,5,8,1.401606659,0.618622449,4.061720528,2.622073579,0.507715066,0.327759197,1159,12.6,24.21666667,18.375,1646,1,NA,Northern,Tropical moist deciduous forest,26920.42773,11419.60561,270,1,1,3,0,2,1,0,0,1,0,NA,1,1,2,3
101,201056401,2010564,110030,33.95229761,6,4,2,3200,2,3,5,8,1.410957957,0.630102041,4.099881035,2.703448276,0.512485129,0.337931034,1159,12.6,24.21666667,18.375,1646,1,NA,Northern,Tropical moist deciduous forest,26920.42773,11419.60561,115.5,1,1,3,0,1,1,0,0,1,0,NA,1,1,3,NA
102,201057101,2010571,110020,33.6843258,90,90,NA,NA,NA,2,3,19,2.524166928,0.8865625,12.48049378,8.815426997,0.656868094,0.463969842,1030,13.96666667,25.95833333,19.94166667,1353,1,0,Northern,Tropical moist deciduous forest,15340.03809,2888.696913,1,3,1,4,0,1,1,0,0,1,1,1,2,1,3,1
103,201057201,2010572,110020,69.38315535,90,6,2,5000,2,1,3,18,2.182041489,0.826529264,8.864384341,5.764661081,0.492465797,0.320258949,1030,13.96666667,25.95833333,19.94166667,1353,1,0,Northern,Tropical moist deciduous forest,15340.03809,2888.696913,1,3,1,2,0,2,1,0,0,3,3,2,2,90,4,3
104,201057301,2010573,110020,33.19139569,90,6,2,5000,2,1,3,20,2.596578025,0.899176955,13.41774419,9.918367347,0.67088721,0.495918367,1030,13.96666667,25.95833333,19.94166667,1353,1,0,Northern,Tropical moist deciduous forest,15340.03809,2888.696913,1,3,1,3,0,1,1,0,0,3,3,2,2,1,4,3
105,201058101,2010581,110020,57.50197781,6,4,2,5000,2,1,4,10,1.987369216,0.828282828,7.296313466,5.823529412,0.729631347,0.582352941,908,17.175,29.50833333,23.325,713,0,0,Eastern,Tropical dry forest,33890.68359,27778.61569,97,3,1,1,1,1,1,0,0,3,2,2,1,90,1,1
106,201058201,2010582,110020,66.94666364,6,4,2,5000,2,1,4,9,1.962204344,0.828254848,7.114993682,5.822580645,0.790554854,0.646953405,908,17.175,29.50833333,23.325,713,0,0,Eastern,Tropical dry forest,33890.68359,27778.61569,90,3,1,1,0,0,1,0,0,3,2,NA,1,90,1,1
107,201058301,2010583,110020,56.38124461,6,4,2,5000,2,1,4,11,2.025231693,0.828402367,7.577866478,5.827586207,0.688896953,0.529780564,908,17.175,29.50833333,23.325,713,0,0,Eastern,Tropical dry forest,33890.68359,27778.61569,128,3,1,1,0,0,1,0,0,3,2,2,2,90,1,1
108,201058401,2010584,110020,46.66618506,6,4,2,5000,2,1,4,7,1.575458105,0.74,4.832955112,3.846153846,0.690422159,0.549450549,908,17.175,29.50833333,23.325,713,0,0,Eastern,Tropical dry forest,33890.68359,27778.61569,90,3,1,2,1,1,1,0,0,2,3,2,1,90,1,1
109,201059201,2010592,110020,33.21487834,90,6,2,5000,2,1,1,8,1.34797496,0.595679012,3.849621994,2.473282443,0.481202749,0.309160305,892,17.225,29.21666667,23.2,721,1,1041,Eastern,Tropical dry forest,18422.90625,178.269941,240,5,1,1,0,2,1,0,0,2,1,1,2,90,2,3
110,201059301,2010593,110020,27.71312459,90,6,2,5000,2,1,3,10,1.737987686,0.731481481,5.685890107,3.724137931,0.568589011,0.372413793,892,17.225,29.21666667,23.2,721,1,1041,Eastern,Tropical dry forest,18422.90625,178.269941,220,5,1,2,1,1,1,0,0,2,1,1,90,90,2,3
111,201060101,2010601,110010,99.96031298,6,6,1,5000,0,3,5,25,2.660282829,0.902423469,14.30033308,10.24836601,0.572013323,0.409934641,1398,11.81666667,27.04166667,19.425,1453,1,696,North-Western,Tropical moist deciduous forest,5124.520996,6665.136184,0,1,1,3,0,2,1,0,0,1,2,2,2,99,2,3
112,201061101,2010611,110030,51.97852087,4,4,2,4680,2,3,4,18,2.304064041,0.832986256,10.01480043,5.987531172,0.556377801,0.332640621,1373,12.3,26.98333333,19.61666667,1405,1,14,North-Western,Tropical moist deciduous forest,10957.75293,14275.62624,135,10.5,3,3,0,2,1,0,0,2,1,2,90,90,2,1
113,201062101,2010621,110030,31.12731511,90,6,2,5000,2,3,4,9,1.752972679,0.754285714,5.771734717,4.069767442,0.641303857,0.452196382,1320,12.49166667,27,19.725,1386,1,610,North-Western,Tropical moist deciduous forest,15439.8252,13803.44432,285,2,2,3,1,2,1,0,0,2,1,2,90,90,2,1
114,201062201,2010622,110030,26.17644359,90,6,2,5000,2,3,4,13,1.876766514,0.741357768,6.532348421,3.866344605,0.50248834,0.297411123,1320,12.49166667,27,19.725,1386,1,610,North-Western,Tropical moist deciduous forest,15439.8252,13803.44432,282,1,2,2,1,2,1,0,0,2,1,2,90,90,2,1
115,201062301,2010623,110030,17.1039835,90,6,2,5000,2,3,4,12,2.028097123,0.794921875,7.599611462,4.876190476,0.633300955,0.406349206,1320,12.49166667,27,19.725,1386,1,610,North-Western,Tropical moist deciduous forest,15439.8252,13803.44432,NA,NA,NA,NA,NA,NA,1,0,0,2,1,2,90,90,2,1
116,201064201,2010642,110030,43.07505706,90,6,2,5000,2,3,4,24,3.033219541,0.942040816,20.76397555,17.25352113,0.865165648,0.718896714,1302,11.84166667,26.50833333,19.14166667,1437,0,0,North-Western,Tropical moist deciduous forest,26626.12891,26826.05932,295,2,3,3,2,3,1,0,0,2,1,2,90,90,2,1
117,201065101,2010651,110030,82.98842406,6,1,1,5000,0,1,5,23,2.851310875,0.931851852,17.31045882,14.67391304,0.752628644,0.637996219,1324,11.525,26.25833333,18.86666667,1483,0,0,North-Western,Tropical moist deciduous forest,12751.37207,3060.747559,290,1,1,2,0,3,1,0,0,1,2,2,2,99,2,3
118,201065201,2010652,110030,51.38972378,7,6,1,5000,0,3,4,23,2.889578964,0.932966024,17.98573536,14.91780822,0.781988494,0.648600357,1324,11.525,26.25833333,18.86666667,1483,0,0,North-Western,Tropical moist deciduous forest,12751.37207,3060.747559,273,1,1,4,0,2,1,0,0,1,1,0,2,2,2,2
119,201065301,2010653,110030,73.17537843,7,6,1,5000,0,3,5,26,3.032851377,0.942156706,20.75633243,17.28808864,0.798320478,0.664926486,1324,11.525,26.25833333,18.86666667,1483,0,0,North-Western,Tropical moist deciduous forest,12751.37207,3060.747559,110,1,1,4,0,2,0,0,0,1,2,1,2,99,2,3
120,201065401,2010654,110030,80.05331186,7,6,1,5000,0,3,4,23,2.738400999,0.912414966,15.46224118,11.41747573,0.672271356,0.496411988,1324,11.525,26.25833333,18.86666667,1483,0,0,North-Western,Tropical moist deciduous forest,12751.37207,3060.747559,205,1,1,4,0,2,1,0,0,1,1,0,2,2,2,2
121,201066401,2010664,110030,54.83861842,90,6,2,5000,2,2,3,10,1.782512321,0.7664,5.944772852,4.280821918,0.594477285,0.428082192,1282,12.09166667,26.85,19.44166667,1351,1,38,North-Western,Tropical moist deciduous forest,13133.55176,7129.675648,270,2,1,5,2,1,1,0,0,1,1,NA,1,90,NA,1
122,201067101,2010671,110030,41.43504603,2,4,2,5000,2,3,4,13,2.168559233,0.836734694,8.745674477,6.125,0.672744191,0.471153846,1233,13.74166667,27.525,20.60833333,1138,1,204,Luapula,Tropical moist deciduous forest,12912.22949,9354.246469,NA,5,1,2,1,2,1,0,0,1,0,NA,90,1,3,1
123,201067201,2010672,110030,49.68649522,2,4,2,5000,2,3,4,7,1.406672239,0.678200692,4.082347697,3.107526882,0.583192528,0.443932412,1233,13.74166667,27.525,20.60833333,1138,1,204,Luapula,Tropical moist deciduous forest,12912.22949,9354.246469,NA,5,1,2,1,2,1,0,0,1,0,NA,90,1,3,1
124,201067301,2010673,110030,45.97551984,2,4,2,5000,2,3,4,5,0.841247442,0.395555556,2.319258313,1.654411765,0.463851663,0.330882353,1233,13.74166667,27.525,20.60833333,1138,1,204,Luapula,Tropical moist deciduous forest,12912.22949,9354.246469,NA,5,1,2,1,2,1,0,0,1,0,NA,90,1,3,NA
125,201067401,2010674,110030,39.40629448,2,4,2,5000,2,3,4,5,1.026538819,0.576675849,2.791387598,2.362255965,0.55827752,0.472451193,1233,13.74166667,27.525,20.60833333,1138,1,204,Luapula,Tropical moist deciduous forest,12912.22949,9354.246469,NA,5,1,2,1,2,1,0,0,1,0,NA,90,1,3,1
126,201068301,2010683,110030,60.7712387,90,90,NA,NA,NA,NA,NA,12,2.198579527,0.867346939,9.012202813,7.538461538,0.751016901,0.628205128,1292,14.025,26.81666667,20.4,1208,1,189,Luapula,Tropical moist deciduous forest,18606.27344,3251.641798,NA,2,1,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,201072301,2010723,110030,23.01410802,7,1,2,5000,2,1,3,24,2.85116345,0.92351717,17.30790701,13.07482993,0.721162792,0.54478458,1032,13.71666667,25.43333333,19.54166667,1386,0,0,Northern,Tropical moist deciduous forest,18769.37109,9525.723351,1,3,1,4,1,1,1,0,0,2,3,1,1,2,4,3
128,201074101,2010741,110020,91.09544365,6,4,2,5000,2,1,4,1,0,0,1,1,1,1,902,17.08333333,29.91666667,23.46666667,641,1,2015,Eastern,Tropical dry forest,17310.33594,722.1196018,323,3,1,2,1,1,1,0,0,3,2,2,90,90,1,1
129,201074201,2010742,110020,101.912343,6,4,2,5000,2,1,4,3,0.30833869,0.138013087,1.361161923,1.160110421,0.453720641,0.386703474,902,17.08333333,29.91666667,23.46666667,641,1,2015,Eastern,Tropical dry forest,17310.33594,722.1196018,180,4,1,2,1,1,1,0,0,3,2,3,90,90,1,1
130,201074301,2010743,110020,97.71704152,4,4,2,5000,2,1,4,3,0.253067332,0.106481481,1.287969995,1.119170984,0.429323332,0.373056995,902,17.08333333,29.91666667,23.46666667,641,1,2015,Eastern,Tropical dry forest,17310.33594,722.1196018,250,3,1,1,1,1,1,0,0,2,2,2,90,90,1,1
131,201074401,2010744,110020,93.80318307,4,4,2,5000,2,1,3,6,0.885971436,0.415289256,2.42533931,1.71024735,0.404223218,0.285041225,902,17.08333333,29.91666667,23.46666667,641,1,2015,Eastern,Tropical dry forest,17310.33594,722.1196018,285,3,1,1,0,2,1,0,0,2,3,3,90,90,1,1
132,201075301,2010753,110030,21.09995337,7,6,2,5000,2,1,3,14,2.326950186,0.879132231,10.24664348,8.273504274,0.731903106,0.590964591,901,14.5,26.98333333,20.70833333,1116,1,342,Eastern,Tropical moist deciduous forest,12455.98926,3334.487975,180,2,1,2,0,2,1,0,0,2,1,1,2,90,3,1
133,201078101,2010781,110030,72.33042825,6,6,2,5000,2,2,4,17,2.085850063,0.784514244,8.051432795,4.640677966,0.473613694,0.272981057,1225,13.04166667,28.03333333,20.50833333,1195,1,NA,North-Western,Tropical moist deciduous forest,8366.416992,4226.824823,115,2,3,2,1,2,1,0,0,2,1,2,2,90,2,3
134,201078201,2010782,110030,59.81911169,6,6,2,5000,2,2,4,15,1.85241233,0.718537415,6.375180024,3.552870091,0.425012002,0.236858006,1225,13.04166667,28.03333333,20.50833333,1195,1,NA,North-Western,Tropical moist deciduous forest,8366.416992,4226.824823,115,2,3,2,1,2,1,0,0,2,1,2,2,90,2,3
135,201078301,2010783,110030,83.5208604,6,6,2,5000,2,2,4,14,2.200980059,0.85755935,9.033862885,7.020467836,0.64527592,0.501461988,1225,13.04166667,28.03333333,20.50833333,1195,1,NA,North-Western,Tropical moist deciduous forest,8366.416992,4226.824823,12,2,2,1,2,1,1,0,0,2,1,2,2,1,2,3
136,201078401,2010784,110030,62.32034635,6,6,2,5000,2,2,4,21,2.278808404,0.824128863,9.765037498,5.685981308,0.465001786,0.270761015,1225,13.04166667,28.03333333,20.50833333,1195,1,NA,North-Western,Tropical moist deciduous forest,8366.416992,4226.824823,10,2,3,7,2,1,1,0,0,2,1,2,2,90,2,3
137,201079101,2010791,110030,44.94009367,4,4,2,5000,2,3,4,14,1.803698701,0.674382716,6.072064732,3.071090047,0.433718909,0.219363575,1232,12.65,27.575,20.075,1249,1,NA,North-Western,Tropical moist deciduous forest,26740.77148,29527.15366,170,2,3,3,1,2,1,0,0,2,1,2,1,2,2,3
138,201079201,2010792,110030,29.29890324,4,4,2,5000,2,3,4,13,2.07456874,0.813271605,7.961112412,5.355371901,0.612393262,0.411951685,1232,12.65,27.575,20.075,1249,1,NA,North-Western,Tropical moist deciduous forest,26740.77148,29527.15366,90,2,3,3,1,2,1,0,0,2,1,2,1,2,2,3
139,201079301,2010793,110030,31.69755059,4,4,2,5000,2,3,4,13,2.295177646,0.87654321,9.926199203,8.1,0.763553785,0.623076923,1232,12.65,27.575,20.075,1249,1,NA,North-Western,Tropical moist deciduous forest,26740.77148,29527.15366,85,1,3,3,1,2,1,0,0,2,1,2,1,2,2,3
140,201079401,2010794,110030,38.5849079,4,4,2,5000,2,3,4,18,2.51540165,0.889129259,12.37157683,9.019512195,0.687309824,0.501084011,1232,12.65,27.575,20.075,1249,1,NA,North-Western,Tropical moist deciduous forest,26740.77148,29527.15366,110,2,3,3,1,2,1,0,0,2,1,2,1,2,2,3
141,201080101,2010801,110030,78.25432932,6,6,2,5000,2,2,4,13,1.92731281,0.786501377,6.871021671,4.683870968,0.528540129,0.360297767,1254,12.20833333,27.125,19.65,1308,0,0,North-Western,Tropical moist deciduous forest,15243.38086,11057.40416,265,2,2,3,1,3,1,0,0,2,1,2,2,90,2,3
142,201080201,2010802,110030,44.48769534,90,6,2,2000,2,2,5,21,2.795661008,0.92508918,16.37344816,13.34920635,0.779688008,0.635676493,1254,12.20833333,27.125,19.65,1308,0,0,North-Western,Tropical moist deciduous forest,15243.38086,11057.40416,280,2,2,3,1,3,1,0,0,2,1,2,2,90,2,NA
143,201080301,2010803,110030,73.59726187,4,6,2,2000,2,2,4,19,2.324683473,0.829437546,10.22344358,5.862955032,0.538075978,0.308576581,1254,12.20833333,27.125,19.65,1308,0,0,North-Western,Tropical moist deciduous forest,15243.38086,11057.40416,270,2,3,1,1,3,1,0,0,2,1,2,2,90,2,NA
144,201080401,2010804,110030,56.83711644,6,6,2,5000,2,2,4,13,1.994697863,0.8064,7.349981992,5.165289256,0.56538323,0.397329943,1254,12.20833333,27.125,19.65,1308,0,0,North-Western,Tropical moist deciduous forest,15243.38086,11057.40416,270,2,2,3,1,3,1,0,0,2,1,2,2,90,2,3
145,201081101,2010811,110030,80.05959246,7,6,NA,NA,NA,2,4,26,2.807663128,0.913462291,16.57114828,11.55565611,0.637351857,0.444448312,1245,12.33333333,27.35833333,19.81666667,1238,1,250,North-Western,Tropical moist deciduous forest,3541.647461,1691.946001,NA,2,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,201081201,2010812,110030,45.2580368,6,6,2,5000,2,2,5,25,2.796278275,0.915631848,16.38355807,11.85281385,0.655342323,0.474112554,1245,12.33333333,27.35833333,19.81666667,1238,1,250,North-Western,Tropical moist deciduous forest,3541.647461,1691.946001,NA,3,1,3,1,2,1,0,0,2,2,1,2,1,2,1
147,201082101,2010821,110030,68.59383058,90,6,2,5000,2,3,4,11,1.559865784,0.669378698,4.758182576,3.024608501,0.432562052,0.274964409,1269,11.89166667,26.75833333,19.3,1363,1,152,North-Western,Tropical moist deciduous forest,20335.33008,19420.84903,0,2,1,4,1,1,1,0,0,2,0,1,2,2,3,1
148,201082201,2010822,110030,67.65724874,90,6,2,5000,2,3,4,8,1.277387353,0.573881374,3.58725524,2.346764347,0.448406905,0.293345543,1269,11.89166667,26.75833333,19.3,1363,1,152,North-Western,Tropical moist deciduous forest,20335.33008,19420.84903,0,2,5,2,1,1,1,0,0,2,0,1,2,4,3,1
149,201082301,2010823,110030,80.05260936,90,6,2,5000,2,3,4,8,1.468489597,0.644367551,4.342671001,2.811891892,0.542833875,0.351486486,1269,11.89166667,26.75833333,19.3,1363,1,152,North-Western,Tropical moist deciduous forest,20335.33008,19420.84903,180,1,1,4,1,1,1,0,0,2,0,1,2,4,3,1
150,201082401,2010824,110030,70.94245499,90,6,2,5000,2,3,4,9,1.532958966,0.664293343,4.631862086,2.978791092,0.514651343,0.330976788,1269,11.89166667,26.75833333,19.3,1363,1,152,North-Western,Tropical moist deciduous forest,20335.33008,19420.84903,0,1,1,5,2,1,1,0,0,2,0,1,2,4,3,1
151,201086101,2010861,110030,23.86138318,99,6,2,5000,2,3,2,9,1.946193407,0.832179931,7.001983084,5.958762887,0.77799812,0.662084765,1096,13.99166667,26.44166667,20.19166667,1250,1,NA,Central,Tropical moist deciduous forest,15207.72754,66.5443227,340,1,1,6,2,2,1,0,0,1,0,0,2,99,1,1
152,201086201,2010862,110030,20.19259341,99,6,3,5000,2,1,4,9,1.917349523,0.822916667,6.802903613,5.647058824,0.755878179,0.62745098,1096,13.99166667,26.44166667,20.19166667,1250,1,NA,Central,Tropical moist deciduous forest,15207.72754,66.5443227,0,1,1,5,1,2,1,0,0,1,0,0,2,99,1,1
153,201086301,2010863,110030,38.54533988,99,6,2,5000,2,1,0,10,1.735030199,0.715555556,5.669099004,3.515625,0.5669099,0.3515625,1096,13.99166667,26.44166667,20.19166667,1250,1,NA,Central,Tropical moist deciduous forest,15207.72754,66.5443227,122,1,1,5,2,1,1,0,0,1,0,0,2,99,1,1
154,201089101,2010891,110020,82.98621136,4,90,2,5000,2,2,1,2,0.142505867,0.062434964,1.153159847,1.066592675,0.576579923,0.533296337,869,17.24166667,30.83333333,24.00833333,566,1,282,Northern,Tropical dry forest,10434.58691,13040.34581,255,1,1,6,2,0,1,0,0,0,1,0,1,2,3,NA
155,201089201,2010892,110020,81.37896185,4,90,2,500,2,2,1,1,0,0,1,1,1,1,869,17.24166667,30.83333333,24.00833333,566,1,282,Northern,Tropical dry forest,10434.58691,13040.34581,220,1,1,6,2,0,1,0,0,1,0,NA,1,2,3,NA
156,201089301,2010893,110020,160.4280611,4,90,2,5000,2,2,1,1,0,0,1,1,1,1,869,17.24166667,30.83333333,24.00833333,566,1,282,Northern,Tropical dry forest,10434.58691,13040.34581,265,1,1,6,2,0,1,0,0,1,0,NA,1,2,3,NA
157,201089401,2010894,110020,48.93015735,4,90,2,5000,2,2,1,1,0,0,1,1,1,1,869,17.24166667,30.83333333,24.00833333,566,1,282,Northern,Tropical dry forest,10434.58691,13040.34581,200,1,1,6,2,1,1,0,0,1,0,NA,1,2,3,NA
158,201090101,2010901,110020,12.42896686,6,4,1,0,0,3,3,7,1.886696785,0.84,6.597539554,6.25,0.942505651,0.892857143,879,16.50833333,29.58333333,23.04166667,733,0,0,Eastern,Tropical dry forest,23976.7793,6340.285517,180,2,1,2,1,0,1,0,0,2,2,0,90,2,2,1
159,201090201,2010902,110020,18.63402916,6,4,1,NA,NA,3,3,6,1.372765531,0.67,3.946249092,3.03030303,0.657708182,0.505050505,879,16.50833333,29.58333333,23.04166667,733,0,0,Eastern,Tropical dry forest,23976.7793,6340.285517,270,2,1,2,1,0,1,0,0,2,2,0,90,2,2,1
160,201090301,2010903,110020,24.22446712,6,4,1,NA,NA,3,3,10,2.075845179,0.843100189,7.971280769,6.373493976,0.797128077,0.637349398,879,16.50833333,29.58333333,23.04166667,733,0,0,Eastern,Tropical dry forest,23976.7793,6340.285517,0,2,1,2,1,2,1,0,0,2,2,0,90,2,2,1
161,201090401,2010904,110020,31.69861519,6,4,1,NA,NA,3,3,10,1.760849081,0.732514178,5.81737472,3.738515901,0.581737472,0.37385159,879,16.50833333,29.58333333,23.04166667,733,0,0,Eastern,Tropical dry forest,23976.7793,6340.285517,270,2,1,2,0,2,1,0,0,2,2,0,90,2,2,NA
162,201097101,2010971,110030,77.62869832,90,6,1,NA,0,3,5,20,2.705146993,0.921244444,14.95651503,12.69751693,0.747825751,0.634875847,1200,12.275,27.26666667,19.74166667,1304,0,0,North-Western,Tropical moist deciduous forest,22762.18555,1440.924019,333,3,1,3,1,2,1,0,0,3,1,NA,90,1,1,1
163,201097201,2010972,110030,85.69460767,90,6,1,NA,0,3,5,19,2.278371516,0.830013581,9.760772195,5.882822903,0.513724852,0.309622258,1200,12.275,27.26666667,19.74166667,1304,0,0,North-Western,Tropical moist deciduous forest,22762.18555,1440.924019,290,2,1,3,1,2,1,0,0,3,1,2,90,90,1,1
164,201097301,2010973,110030,90.15840114,90,6,1,NA,0,3,5,23,2.505799597,0.875789474,12.25335279,8.050847458,0.532754469,0.350036846,1200,12.275,27.26666667,19.74166667,1304,0,0,North-Western,Tropical moist deciduous forest,22762.18555,1440.924019,65,3,1,3,1,2,1,0,0,3,1,2,90,90,1,1
165,201097401,2010974,110030,80.8728769,90,6,1,NA,0,3,5,21,2.725224525,0.913784308,15.25983976,11.59881657,0.726659036,0.552324598,1200,12.275,27.26666667,19.74166667,1304,0,0,North-Western,Tropical moist deciduous forest,22762.18555,1440.924019,270,10,1,3,1,2,1,0,0,3,1,2,90,90,1,1
166,201099101,2010991,110030,87.59178758,99,6,2,5000,2,2,3,5,1.531421176,0.766942149,4.624744733,4.290780142,0.924948947,0.858156028,1174,12.65,27.45833333,20.025,1216,1,25,North-Western,Tropical moist deciduous forest,13619.08691,5320.263346,360,1,1,3,1,1,1,0,0,1,0,0,2,99,3,3
167,201099201,2010992,110030,85.12675012,99,6,2,5000,2,2,3,11,1.557407513,0.672244898,4.746500039,3.051058531,0.431500004,0.277368957,1174,12.65,27.45833333,20.025,1216,1,25,North-Western,Tropical moist deciduous forest,13619.08691,5320.263346,360,1,1,6,1,1,1,0,0,1,0,0,2,99,3,3
168,201099401,2010994,110030,48.86348339,99,6,2,5000,2,2,3,6,1.308400336,0.625306122,3.70024982,2.668845316,0.616708303,0.444807553,1174,12.65,27.45833333,20.025,1216,1,25,North-Western,Tropical moist deciduous forest,13619.08691,5320.263346,360,1,1,3,1,1,1,0,0,1,0,0,2,99,3,3
169,201100101,2011001,110030,115.5841937,90,6,2,5000,2,2,3,10,1.436072588,0.663140496,4.204151913,2.968596663,0.420415191,0.296859666,1169,12.75833333,27.45833333,20.08333333,1219,0,0,North-Western,Tropical moist deciduous forest,18313.82227,7660.688886,360,3,1,5,1,1,1,0,0,1,1,1,2,90,2,1
170,201100201,2011002,110030,86.57484998,90,6,2,5000,2,2,3,10,1.449110759,0.639053254,4.259325262,2.770491803,0.425932526,0.27704918,1169,12.75833333,27.45833333,20.08333333,1219,0,0,North-Western,Tropical moist deciduous forest,18313.82227,7660.688886,50,2,1,4,0,1,1,0,0,1,0,NA,2,1,NA,3
